"","pheno1"
"rs46817080",0.00102382384604711
"rs29337958",0.0124695592470258
"rs29325816",0.0124695592470258
"rs49610151",0.000962266825758418
"rs29377349",0.000962266825752247
"c10.loc5.9",0.000696928072364773
"rs3666392",0.000464221562192132
"rs29338689",0.000464221562179789
"rs50463337",0.0183774862578888
"rs48616011",0.0183774862579566
"c10.loc6.3",0.0187386309107637
"rs29348289",0.0191007320643766
"c10.loc6.6",0.00587197404749703
"rs29315269",0.000218479040215502
"rs29357601",0.0118522664239623
"rs29345428",0.0118522664239994
"c10.loc7.1",0.0162015022176539
"rs45700134",0.0205540282635256
"rs29364712",0.0465387276422366
"c10.loc7.5",0.0683751588593124
"rs3688363",0.0923699126855743
"rs29360235",0.092369912685599
"rs220862637",0.0923700963184885
"rs29339056",0.0923700963185317
"rs13459119",0.119485743950549
"rs51062012",0.119485743950679
"rs13480531",0.172361878438413
"c10.loc8.3",0.132994856018208
"c10.loc8.5",0.0947976488796605
"c10.loc8.7",0.0609174420720106
"c10.loc8.8",0.0338567749097138
"Affy_PC10_22",0.0148905923434766
"c10.loc9.2",0.0106040739024086
"Affy_PC10_24",0.00704896348761292
"c10.loc9.6",0.0293604714866869
"c10.loc9.8",0.0658599225146965
"Affy_PC10_25",0.113312781982198
"c10.loc10.1",0.105146529379193
"c10.loc10.3",0.0969622032669983
"c10.loc10.5",0.0888064487392005
"c10.loc10.7",0.0807291902135667
"c10.loc10.9",0.0727828953639319
"c10.loc11.1",0.0650216784542615
"c10.loc11.3",0.057500264161685
"c10.loc11.5",0.0502728441633651
"c10.loc11.7",0.0433918689563386
"c10.loc11.9",0.0369068254342
"c10.loc12.1",0.0308630556082972
"c10.loc12.3",0.0253006727386271
"c10.loc12.5",0.0202536276389031
"c10.loc12.7",0.0157489701466261
"c10.loc12.9",0.0118063393187709
"c10.loc13",0.0084377018918703
"c10.loc13.2",0.00564734329714993
"c10.loc13.4",0.00343210052433113
"c10.loc13.6",0.0017818127610211
"c10.loc13.8",0.00067995510600347
"c10.loc14",0.000104413471870178
"Affy_4368969",2.83553172834546e-05
"rs48925239",2.83553172834546e-05
"c10.loc14.4",0.00702930641105796
"rs48724254",0.0261568845395379
"rs29333273",0.0261568845395626
"rs49817746",0.0268755366280544
"rs38597300",0.103839877290698
"rs29326999",0.103839877290858
"rs6391751",0.103840286056249
"rs29341085",0.103840286056249
"c10.loc15.2",0.105496056670913
"rs29329970",0.104579297392332
"rs29329527",0.104579297392301
"c10.loc15.5",0.0845931344269521
"rs29321101",0.0637828378318701
"c10.loc15.8",0.0470526857074826
"rs13480569",0.0317877029007495
"c10.loc16.1",0.0321746696567321
"rs29365459",0.0318085155740292
"rs13480570",0.0317984993253031
"c10.loc16.6",0.024513354237696
"rs29355236",0.0166151661213181
"c10.loc17",0.0165998983367046
"rs13480575",0.0165846345628539
"rs13480580",0.0165846345628724
"c10.loc17.3",0.0309903259920717
"rs13480581",0.0492881901471056
"c10.loc17.6",0.0651569374949723
"c10.loc17.8",0.0824209530304239
"c10.loc18",0.100426586242398
"rs29323860",0.11848401144212
"c10.loc18.4",0.116583199658482
"c10.loc18.6",0.113988866821279
"c10.loc18.8",0.110756434521739
"rs13480601",0.106964063489323
"c10.loc19.2",0.139067708913554
"c10.loc19.4",0.174446816023803
"c10.loc19.6",0.211859242571823
"c10.loc19.7",0.249822014842226
"c10.loc19.9",0.286802410585979
"rs29375788",0.321419761920676
"c10.loc20.3",0.424534791698838
"c10.loc20.4",0.532396890691632
"rs29363370",0.633997278717286
"c10.loc20.8",0.627691792736562
"c10.loc21",0.598409719351317
"rs29326444",0.550020575040981
"rs29341768",0.550020575040889
"c10.loc21.3",0.523989505730192
"rs29340218",0.485077874488185
"Affy_PC10_51",0.492228499230787
"c10.loc21.7",0.493180475616687
"c10.loc21.9",0.490402982731528
"rs3696307",0.484033247665857
"c10.loc22.2",0.48403403804946
"rs49562956",0.484034776211771
"c10.loc22.5",0.482073887613956
"c10.loc22.6",0.459351455765964
"rs29313453",0.420099617226182
"c10.loc23",0.473765678166285
"c10.loc23.2",0.52998273880966
"c10.loc23.4",0.588023130959236
"c10.loc23.6",0.647024687155884
"c10.loc23.8",0.706026309124893
"c10.loc24",0.764016290325346
"c10.loc24.1",0.819988894475724
"c10.loc24.3",0.873002879580746
"c10.loc24.5",0.922234982562011
"c10.loc24.7",0.967022094048158
"c10.loc24.9",1.0068877989482
"c10.loc25.1",1.04155161939178
"rs48805957",1.07092198910777
"Affy_PC10_56",1.0709219891078
"c10.loc25.5",1.05967233874691
"c10.loc25.7",1.04228262240096
"c10.loc25.9",1.01908798777048
"rs13480619",0.99062966002686
"c10.loc26.3",1.02721631029843
"c10.loc26.5",1.05033867802413
"c10.loc26.6",1.05810833027099
"c10.loc26.8",1.04995342647163
"rs29359333",1.02673419602677
"c10.loc27.1",0.976598587472552
"rs13480620",0.886057647321274
"rs13480621",0.886057647321126
"c10.loc27.4",0.891082536602676
"Affy_PC_Sirt1",0.871016708501317
"c10.loc27.7",0.855351286831088
"c10.loc27.9",0.832409651113722
"c10.loc28",0.802923333182554
"rs13480625",0.767935195380108
"Affy_PC10_65",0.767935195387736
"c10.loc28.4",0.781573825535799
"c10.loc28.6",0.791362978432132
"c10.loc28.8",0.796779227007369
"c10.loc29",0.797421574587007
"c10.loc29.2",0.793051970683706
"c10.loc29.4",0.783623890568678
"c10.loc29.6",0.769293671329309
"c10.loc29.8",0.750412001405651
"c10.loc30",0.727496478442574
"rs13480629",0.701189514114121
"c10.loc30.3",0.658524057570463
"c10.loc30.5",0.610485641281362
"rs29365740",0.55856773143665
"rs46269104",0.558567731444661
"rs46979807",0.742162857618386
"rs29316042",0.742162857627674
"c10.loc31",0.856755417594472
"rs50477999",0.95757769628795
"rs29357240",0.957577696288055
"rs29358876",0.919936160330338
"rs29333649",0.919936160330209
"rs13480634",0.919935833505238
"rs29755201",0.919935833505232
"rs29747637",0.919945712680977
"rs29372471",0.919945712684865
"rs29327823",1.03516966682188
"rs29377311",0.489761796912934
"rs29320152",0.489761796959883
"rs29332616",0.528813040428875
"c10.loc32.1",0.444788293284447
"c10.loc32.3",0.358826437184007
"rs13480647",0.276185647932789
"c10.loc32.6",0.275660812852702
"c10.loc32.8",0.273532333841237
"c10.loc33",0.269805150400506
"rs13480650",0.264542648557885
"rs13480652",0.264542648559496
"c10.loc33.3",0.267603631314745
"c10.loc33.5",0.265427164270809
"c10.loc33.7",0.257900816226022
"rs29344484",0.245556965418967
"rs13480653",0.291048743782982
"rs30047707",0.291048743784784
"c10.loc34.2",0.369754766539098
"rs13480657",0.440075720523493
"UNC100088717",0.440075720539064
"rs29316745",0.440637044345139
"c10.loc34.6",0.42485585477516
"c10.loc34.8",0.406765779097404
"c10.loc35",0.386496699706183
"c10.loc35.2",0.364271295282479
"c10.loc35.4",0.34040120804331
"c10.loc35.6",0.315274507432897
"c10.loc35.8",0.289335150451876
"c10.loc36",0.263056579029432
"c10.loc36.1",0.236912684595996
"c10.loc36.3",0.211349799754362
"c10.loc36.5",0.186763036858971
"c10.loc36.7",0.163479313218429
"rs29349055",0.141748089873217
"c10.loc37.1",0.127248904369184
"rs13459122",0.108348894205137
"UNC100214691",0.108313695238166
"rs51783210",0.0992744875049011
"rs29365220",0.0992475435016142
"rs46153128",0.0992475435016142
"rs13480671",0.0992475433933379
"rs29346697",0.0992475433933379
"c10.loc38",0.0992475433947759
"c10.loc38.1",0.0992475433962016
"c10.loc38.3",0.0992475433976334
"rs48953739",0.0992475433990714
"rs47006753",0.0992475433990714
"rs29383034",0.0992478204672692
"rs29328298",0.0992478204673741
"rs29370510",0.174076524063425
"rs29348244",0.174076524063543
"rs49058118",0.174076561642807
"rs13480685",0.174076561642696
"c10.loc39",0.110338807840969
"rs29328896",0.0588105923102338
"c10.loc39.3",0.0555592717069928
"rs29370531",0.0485454977202654
"rs46184932",0.0486427613547456
"rs30199004",0.113636509780904
"UNC18365276",0.113636509781034
"rs30214827",0.119772680611736
"rs30240632",0.119772680611785
"c10.loc40",0.156177801333497
"rs29341107",0.193447880673624
"rs29344230",0.193447880673679
"rs49333767",0.193319549112256
"rs29380780",0.1253794338442
"rs49997464",0.125379433844088
"rs49983431",0.125379485253605
"rs45713555",0.125379485253728
"c10.loc40.6",0.219223150091381
"rs29333210",0.332629240838982
"rs29336068",0.509952727099045
"rs29357336",0.510295538899161
"rs29368098",0.510295538899161
"rs29339761",0.510296680540904
"rs46619925",0.510296680541355
"rs13470518",0.802021998595755
"rs29372862",0.802021998596299
"rs29371049",0.819853000451526
"c10.loc41.6",1.07681326043234
"rs29382574",1.30773799749673
"rs38148729",1.30773799749694
"rs29331100",1.30773604667124
"rs29346187",1.30773604667027
"rs29332458",0.710580065046933
"rs46025948",0.710580065045902
"c10.loc42.2",0.586174655615333
"rs46369794",0.44997765259705
"rs29379029",0.449977652596747
"c10.loc42.5",0.35282697066309
"rs29323439",0.249319919790938
"rs37647041",0.249319919790827
"rs6233970",0.249319459066794
"rs46604638",0.249319459066714
"rs47969314",0.191027332681639
"rs47476823",0.191027332681608
"c10.loc43.1",0.249482323810457
"c10.loc43.3",0.308980923600064
"rs29361876",0.364341913785799
"rs13480722",0.382171077575941
"c10.loc43.8",0.460886130959151
"c10.loc44",0.541643303703135
"c10.loc44.1",0.621560583358085
"c10.loc44.3",0.697875139137502
"rs13480728",0.768251520024004
"c10.loc44.7",0.864114322310122
"c10.loc44.9",0.956849472218723
"c10.loc45.1",1.0423941248958
"c10.loc45.3",1.11703017281062
"rs13480733",1.17790581423202
"rs13480734",1.16468462400608
"c10.loc45.7",0.983871543264672
"c10.loc45.9",0.781798894284293
"rs29341273",0.580175928366935
"c10.loc46.3",0.579741843847101
"UNC100116903",0.579307868148392
"rs29325717",0.579307868148336
"c10.loc46.6",0.536302237471455
"rs29320492",0.479698117806608
"rs46055464",0.479698117806442
"c10.loc46.9",0.425378411568032
"rs6246096",0.351998094082818
"UNC101149923",0.351998094082701
"c10.loc47.2",0.354730707667641
"c10.loc47.3",0.348603198762378
"rs6283474",0.33416105423325
"c10.loc47.6",0.273567234559028
"rs29362658",0.21183808728851
"rs30507809",0.211838087287924
"rs3700131",0.0121281099936163
"rs29316205",0.0121281099934867
"rs29330702",0.0120699282326495
"c10.loc48.2",0.000769249429591772
"rs29327089",0.0284778382024599
"rs29320626",0.0284778382025401
"c10.loc48.4",0.0309739933181274
"rs13480754",0.0326272833487514
"rs50140788",0.0326272833487884
"c10.loc48.7",0.0649330268295886
"c10.loc48.9",0.107122964036885
"c10.loc49",0.156122287476573
"rs13480759",0.207878852453215
"c10.loc49.4",0.23727726714298
"c10.loc49.5",0.262390121201234
"rs48923609",0.28063544222662
"rs29335754",0.227351319833041
"rs30826995",0.22735131983296
"c10.loc50",0.246952180200732
"rs30838216",0.250824844590275
"c10.loc50.4",0.381175362391813
"rs47249677",0.510533063114383
"rs29348068",0.510533063114506
"rs4228452",0.5105333374121
"rs45780693",0.510533337412076
"c10.loc50.9",0.470677065504327
"rs48594855",0.397739201067974
"rs29340163",0.397739201067887
"rs47399844",0.397739176086079
"rs36374176",0.397739176086159
"c10.loc51.5",0.470506385189775
"rs52681278",0.537635763947508
"rs252069844",0.306697705943413
"rs36656499",0.306697705943074
"rs29355394",0.30669684539722
"rs3690259",0.30669684539722
"rs50633806",0.306499286730307
"c10.loc52.2",0.18815696621596
"c10.loc52.4",0.0940709352755121
"c10.loc52.5",0.0315775838183718
"rs52495288",0.00270136020559902
"rs4228477",0.00268158350602706
"rs29318094",0.00268158350603323
"c10.loc52.9",0.00268675552557619
"rs49452721",0.00269193257594611
"c10.loc53.2",0.00730724298679289
"c10.loc53.4",0.0139380495756478
"rs48295845",0.022052830839939
"c10.loc53.7",0.0339905643937338
"rs29381762",0.0460725900599921
"c10.loc54",0.0185693285489582
"c10.loc54.2",0.00310721330563926
"c10.loc54.4",0.000637731195102664
"rs13480777",0.0110252048332131
"c10.loc54.8",0.0178988646137953
"c10.loc55",0.0263946492329727
"c10.loc55.2",0.0363965519102755
"c10.loc55.3",0.0477345261323081
"c10.loc55.5",0.060194223087003
"c10.loc55.7",0.0735303332234058
"rs29316701",0.0874818462347969
"rs48944778",0.0874818462348092
"c10.loc56.1",0.0793718099277523
"rs30923986",0.066789826307246
"rs29334015",0.0354582517691135
"rs29316554",0.0354582517690765
"rs13480778",0.0354582517690024
"rs46053812",0.00421718659595702
"rs29321458",0.00418428475304928
"rs29367948",0.00418428475308014
"rs29337164",0.0348905636253973
"rs49966997",0.0348905636254837
"c10.loc57",0.0440152296555818
"rs29345796",0.0501138738606434
"rs29337986",0.050113873860699
"rs50466908",0.0866680682915284
"rs29344348",0.0867423606599688
"rs29377892",0.0867423606599688
"rs30960804",0.0867417493246608
"rs46820250",0.0867417493244201
"c10.loc57.7",0.000641056307125056
"rs50380232",0.0616385746006556
"rs29348709",0.0616385746009766
"rs29360685",0.139433448483906
"rs30961226",0.139433448484171
"rs29376196",0.230703074453329
"rs29320859",0.230703074453471
"rs29355246",0.230703074453501
"rs29364207",0.255276753351715
"c10.loc58.4",0.289195332387882
"rs29383138",0.316257986921885
"rs223696829",0.316288012624623
"rs51729084",0.316288012624586
"rs6237927",0.278227764437586
"rs31351606",0.121736638342158
"rs29368762",0.121736638341924
"rs29321891",0.0973192782043138
"c10.loc59.2",0.0972127332722234
"rs31367123",0.0947265355181516
"rs245445223",0.094726535518059
"rs29373822",0.0440958479437155
"rs47035681",0.0440081037885398
"rs31385490",0.0440081037885892
"rs29332147",0.0805844252355542
"rs29339168",0.0805844252356344
"rs13480797",0.0805844252419295
"rs29379368",0.0805844252482
"c10.loc59.9",0.0577008198599871
"c10.loc60",0.036393698140646
"c10.loc60.2",0.0190430390850832
"rs29359824",0.00719599490702888
"c10.loc60.5",0.0107217102922299
"c10.loc60.7",0.0149270096394297
"c10.loc60.9",0.0197802132943948
"c10.loc61.1",0.0252388986208357
"c10.loc61.3",0.0312511735668066
"c10.loc61.5",0.0377573127084815
"c10.loc61.7",0.0446916515353584
"c10.loc61.8",0.0519846204361107
"rs33850810",0.059564797576012
"rs13480802",0.0595647975760182
"c10.loc62.2",0.0595648299284919
"rs29322909",0.0595648622809841
"rs29363342",0.0595648622809779
"rs29329201",0.0595647086090115
"rs29361937",0.0595647086089559
"rs29353697",0.0260106201310065
"rs29355987",0.0260106201309633
"rs29338660",0.0266289163466612
"rs29332248",0.0608272040119732
"rs6199057",0.060827204012035
"rs6281696",0.0608273599983811
"rs227832778",0.0608272036404063
"rs45754919",0.0608272036403507
"rs29370407",0.02656341563299
"rs29369583",0.0265634156329406
"c10.loc63.5",0.0229501224010404
"c10.loc63.7",0.0191823110896915
"c10.loc63.9",0.0154387614718615
"c10.loc64",0.0119026010313316
"rs36661093",0.00873214471284679
"c10.loc64.4",0.0152239624745911
"rs29382245",0.0225148505365694
"rs37486213",0.0225148505366249
"rs13480819",0.053082100374369
"rs265719890",0.0530821003744184
"rs29320371",0.0522005362610373
"c10.loc64.9",0.0527219063472035
"rs33849430",0.0532446972995653
"rs50853180",0.057201260110155
"rs215991852",0.0572012601101118
"rs29365892",0.0286193365010597
"rs236754101",0.028619336501035
"rs4228523",0.0421648352756299
"rs49753574",0.0421648352645147
"c10.loc65.5",0.0285478945093096
"rs29349118",0.0173375052314001
"rs263217390",0.0178818179944782
"rs29358519",0.0178818179944474
"rs29383570",0.00167241288915395
"rs29317988",0.00167241288914778
"c10.loc66.1",0.00167236837820506
"c10.loc66.3",0.00167232383832942
"c10.loc66.5",0.00167227928917773
"c10.loc66.6",0.00167223475049941
"rs13480822",0.00167219024197599
"rs29324660",0.00167219024197599
"rs3659787",0.111808075767317
"rs29393599",0.107183823322402
"c11.loc3.3",0.135805992328488
"rs3668599",0.158993950019344
"c11.loc3.7",0.166634461488138
"c11.loc3.8",0.173336757546445
"c11.loc4",0.178949008002494
"c11.loc4.2",0.183365953396161
"c11.loc4.4",0.186535418873049
"rs3659787_asmbl_err",0.188459129427699
"rs48112727",0.243269271010101
"rs26910437",0.243269271010237
"c11.loc4.8",0.280222374675274
"rs47711056",0.306310796207234
"rs26881758",0.306310796207376
"c11.loc5.1",0.410110608742699
"c11.loc5.3",0.519710850411231
"rs3714397",0.626885920685074
"rs26894635",0.626885920691029
"rs48213971",0.644354414973195
"rs26879479",0.644354414977633
"rs26927331",0.649210546162398
"rs51324689",0.649210546162447
"rs26911381",0.649461438343018
"rs26879242",0.649461438343018
"rs26879123",0.649256937326869
"rs3023249",0.649209966789123
"rs29416981",0.649209966788938
"rs28219978",0.503988007440585
"rs13480871",0.503988007440196
"c11.loc6.4",0.413078569642728
"rs45864877",0.322490181910899
"rs29420294",0.322490181910757
"rs29385259",0.322489829904268
"rs3659698",0.322489861648638
"rs26847682",0.322489861648656
"c11.loc6.9",0.330276752016216
"c11.loc7.1",0.331182747957914
"rs49943470",0.32522795978727
"rs26834213",0.325227959787258
"rs29390185",0.325227456861366
"rs13480879",0.325227456861181
"c11.loc7.5",0.247342863192589
"rs253718601",0.175518153355873
"rs3673722",0.180542652351835
"rs51041110",0.18054265235186
"c11.loc7.9",0.229497383415848
"rs26861736",0.278549424202207
"rs29457913",0.278609268437743
"rs26851009",0.278609268437712
"rs29385990",0.27858059130898
"rs51923946",0.278580591309023
"c11.loc8.5",0.336236312717286
"c11.loc8.7",0.394403847757368
"c11.loc8.8",0.449358393610405
"c11.loc9",0.49753844857943
"rs29450584",0.536285379662876
"rs29449382",0.301040119770245
"rs26851265",0.30104011977825
"rs29389965",0.311558415126334
"rs218648778",0.311558415126384
"c11.loc9.7",0.297250743386296
"rs29464036",0.262842062229138
"rs26859350",0.358028193051719
"rs52161029",0.358028193051917
"rs51345123",0.358108855916382
"rs26831366",0.358108855916382
"rs29387532",0.358109846378592
"rs13480899",0.358109846378987
"rs26840913",0.627452145992687
"rs51279354",0.62801430104897
"c11.loc10.7",0.628015822560668
"rs3723987",0.628017344069633
"rs26829217",0.628017344069589
"D11Mit79",0.570119226939051
"rs26831217",0.807393759587057
"rs13480901",0.807393759587409
"rs29436483",0.807444760546193
"c11.loc11.4",0.837481705928844
"c11.loc11.6",0.857524667342814
"c11.loc11.8",0.865505797389209
"c11.loc12",0.860261296044573
"c11.loc12.1",0.841810639523909
"c11.loc12.3",0.811386107340434
"rs29468405",0.771194255860148
"c11.loc12.7",0.931917301701105
"rs29457101",1.0612223028594
"rs266052970",1.06122230285951
"rs6283329",1.06122258706906
"rs26859771",1.06122258706906
"rs26840824",1.06122258706913
"c11.loc13.2",1.10911728947706
"rs26825214",1.1315809439633
"rs26857054",1.13158094396332
"rs47455899",1.13158094396329
"c11.loc13.6",1.11103191766555
"c11.loc13.7",1.08192110292243
"c11.loc13.9",1.04472652306061
"c11.loc14.1",1.00032542578567
"c11.loc14.3",0.949925224432607
"rs264093360",0.894957547627816
"rs232193352",0.894957547627976
"c11.loc14.7",1.11546867229666
"c11.loc14.9",1.33387674064589
"c11.loc15.1",1.5302756668835
"rs47079776",1.68810690803908
"rs13480929",1.68810690803934
"c11.loc15.4",1.77652127704741
"c11.loc15.6",1.85753959663129
"c11.loc15.7",1.92946651166421
"rs29409347",1.99090820531686
"rs29388065",1.99090820531692
"rs13480937",1.99090820531692
"rs26851409",1.99090820531692
"UNC110311406",1.99090820531719
"c11.loc16",2.14627318340901
"rs49757482",2.25510324983377
"rs29390314",2.25510324983502
"rs46279490",2.25651631451915
"UNC110317638",2.25651631452025
"rs49493666",2.2565163145216
"rs13480950",2.31446678340408
"rs13480951",2.31446678340504
"rs26835863",2.31446678340608
"rs13480955",2.31446678340712
"c11.loc16.6",2.31643176208079
"rs29419460",2.31832179231427
"c11.loc16.9",2.31952210524604
"rs28203880",2.32068988977599
"rs13480963",2.32068988977695
"c11.loc17.2",2.33325581596658
"D11Mit231",2.29107444427339
"c11.loc17.4",2.29197014782434
"rs13480964",2.29283390193778
"rs13480965",2.29283390193845
"c11.loc17.8",2.16997035163258
"c11.loc18",1.99493280481899
"c11.loc18.2",1.78049016646401
"rs26912902",1.54474754207081
"rs26882870",1.54474754207085
"c11.loc18.5",1.54405158879692
"rs3664950",1.54123893807197
"rs29409591",1.54123893807193
"rs29477818",1.54123893807265
"rs46167953",1.98510032138025
"rs29467854",1.98510032138078
"rs3724175",1.98510032138077
"c11.loc18.9",2.03226625851325
"c11.loc19.1",2.04982271145614
"c11.loc19.3",2.0352610132026
"c11.loc19.5",1.9890443674535
"c11.loc19.6",1.91456968851546
"rs228401764",1.81747707411971
"rs3689758",1.81747707411946
"rs232213178",1.81730508183541
"rs48057534",1.81730508183527
"c11.loc20.1",1.81717368083024
"rs29452821",1.8170194588176
"rs218539898",1.81701945881791
"rs28193279",1.99441567377683
"rs29468159",1.99441567377692
"c11.loc20.5",1.99440848633853
"rs225122139",1.99437613067962
"UNC110824688",1.99437613069133
"rs254161991",1.99437613071861
"c11.loc20.8",2.01102754000352
"c11.loc20.9",1.96338125228878
"rs3693664",1.85606428737743
"rs47451143",1.85606428737731
"rs28203165",1.85612395525626
"rs6307831",1.85620359890863
"rs3706713",1.85620359890862
"c11.loc21.5",1.75784697705588
"rs229941925",1.58603043299378
"rs46651297",1.58603043299354
"c11.loc21.8",1.58588286322015
"rs29442304",1.58571520042636
"rs29446384",1.58571520042624
"rs6169571",1.58555668228549
"rs29439367",1.58555668228536
"rs51179751",1.58539517407056
"rs3677463",1.5853951740699
"c11.loc22.3",1.22921362845639
"rs213294497",0.875512663592858
"c11.loc22.6",0.955678436044847
"c11.loc22.8",1.02003740029069
"c11.loc23",1.06272775573002
"c11.loc23.1",1.08063061266945
"rs13481014",1.0740973432468
"c11.loc23.5",1.05051488649366
"c11.loc23.7",1.02031452686265
"c11.loc23.9",0.983807308826777
"c11.loc24.1",0.941575605708649
"c11.loc24.3",0.894443874986108
"c11.loc24.5",0.843424440242723
"rs50401347",0.789645642812437
"rs29411274",0.789645642812357
"c11.loc24.9",0.825509362945926
"c11.loc25",0.851286333599131
"c11.loc25.2",0.865932524310333
"rs13481018",0.869299274633767
"rs232499489",0.869299274633847
"c11.loc25.5",1.1244214495538
"rs51677324",1.35582333630648
"rs26952335",1.35582333630604
"c11.loc25.9",1.21753341985312
"c11.loc26.1",1.05276382055245
"rs6199956",0.874737506202927
"rs26952306",0.874737506202285
"c11.loc26.4",0.823906641366953
"rs47338371",0.766226905111099
"UNC111366842",0.766226905063867
"rs13481021",0.704132916572574
"rs29435954",0.704132916572142
"c11.loc26.8",0.703457848747824
"rs26958531",0.70267284546419
"rs249355674",0.70267284546419
"rs13481023",0.535631117059751
"rs49769073",0.535631117059676
"UNC111368672",0.535908330009191
"rs49003097",0.535908330009209
"rs26963134",0.396481628735591
"rs46328106",0.396481628735424
"rs29391390",0.295735675375829
"rs254664146",0.295735675375854
"rs13495728",0.295952561774491
"rs47873811",0.295952561766356
"rs4228734",0.401479871588165
"c11.loc27.9",0.379443013195704
"rs4228731",0.35111316213885
"rs29470467",0.351113162138973
"c11.loc28.2",0.296019242237923
"rs29404166",0.239512519034651
"rs3088940",0.239512519034812
"c11.loc28.6",0.239080155687664
"rs47009425",0.228390070448138
"rs3023260",0.2283900704482
"c11.loc28.9",0.121875361725269
"rs26994191",0.0450007070322278
"rs29481723",0.0450007070322772
"rs26977839",0.0451384344722554
"rs3023265",0.0451384344723664
"rs13481044",0.0452795046517053
"rs29458082",0.0452795046516313
"rs26980707",0.00441289513793943
"UNCHS030831",0.00441289513606323
"c11.loc29.6",0.00882712153919781
"UNCHS030836",0.0144895059616874
"UNCHS030837",0.0144895059581263
"UNCHS030838",0.0360997358892723
"rs6201172",0.0360997358837116
"rs6313602",0.0292472310240713
"rs50937769",0.0294898318170538
"rs49363487",0.0294898318228799
"c11.loc30.2",0.0370829002430052
"rs46844780",0.044648823953359
"rs3657266",0.0446488239536182
"rs26955468",0.0446488239614254
"rs50121641",0.117546993204282
"c11.loc30.6",0.138444281284263
"c11.loc30.8",0.159382596735514
"c11.loc31",0.179606580780416
"rs29477901",0.198431891330437
"c11.loc31.3",0.136273339111894
"c11.loc31.5",0.0825031145940932
"c11.loc31.7",0.0409437650434286
"rs52150420",0.0137841436791586
"rs3023809",0.0137841436792882
"rs26970220",0.0490199630596422
"rs26940798",0.0490199796449329
"rs6268547",0.04902825575563
"rs3024185",0.0490282723415502
"rs13481062",0.0490282723750008
"rs26940034",0.0490282723753711
"c11.loc32.2",0.113746279389685
"rs26967958",0.166784662359626
"c11.loc32.5",0.17903104575583
"c11.loc32.7",0.191736747444798
"c11.loc32.9",0.204867905179429
"c11.loc33.1",0.218384232495498
"c11.loc33.3",0.232239201286496
"c11.loc33.5",0.24638040069698
"c11.loc33.7",0.260750076676332
"c11.loc33.9",0.275285848203957
"c11.loc34.1",0.289921587181179
"c11.loc34.3",0.304588439915171
"c11.loc34.5",0.319215959710115
"c11.loc34.7",0.333733313047975
"c11.loc34.8",0.348070516830539
"c11.loc35",0.362159661653518
"c11.loc35.2",0.375936076360185
"c11.loc35.4",0.3893393921861
"c11.loc35.6",0.402314470404107
"c11.loc35.8",0.414812165023929
"c11.loc36",0.426789901135378
"rs51945231",0.438212059156677
"rs29464904",0.438212059157066
"rs29440618",0.3097167093107
"rs3691200",0.309716709310978
"c11.loc36.5",0.322560833476332
"rs49042185",0.32807435166025
"c11.loc36.8",0.342596957728227
"rs29481123",0.341308972536457
"rs3715924",0.299048942021729
"rs28217179",0.299048942022081
"rs3677986",0.299608379400101
"rs26919867",0.300166517311236
"UNC111374186",0.30110466416291
"rs45699714",0.504969904176377
"rs252262383",0.504969904177389
"rs3658906",0.560930729904282
"rs26905479",0.560930729905658
"rs26889925",1.09135219617849
"rs26922589",1.09135219643094
"rs13481087",1.38067410079605
"UNCHS031222",1.38067410079722
"rs26890724",1.21305846147109
"UNCHS031223",1.21305846147163
"UNC19879019",1.21417136967402
"rs28233084",1.2141713696749
"rs28233055",1.215280589913
"rs47597895",1.2152805899142
"rs29456448",1.37623261050874
"rs26900719",1.37623261050933
"rs29458696",1.01878267391727
"rs29397042",1.01878267391733
"c11.loc38.8",0.92078496239643
"rs6217738",0.809098748398326
"UNCHS031330",0.809098748398813
"c11.loc39.1",0.782031308244124
"c11.loc39.3",0.735910646658962
"c11.loc39.5",0.672949321998767
"UNCHS031336",0.597956110410858
"UNC19910935",0.597956110411605
"c11.loc39.8",0.762286605834279
"rs13481099",0.91069082028143
"rs26920237",0.910690820282362
"rs26904696",0.911608840965399
"rs28201943",0.911608840966134
"rs26917467",0.879913402973423
"rs29407735",0.879913402974003
"rs13481109",0.8799134029748
"rs235801399",0.879913403031123
"UNC110115094",0.879913403087433
"c11.loc40.3",0.942606411251036
"rs13481111",0.98370463016812
"rs45809873",0.983704630168941
"c11.loc40.6",1.02864814714262
"c11.loc40.8",1.05245102749444
"rs13481117",1.05350676936689
"rs13481119",1.05350676933931
"Affy_PC_Suz12",1.05350676930179
"Affy_PC_Myo1d",1.05350676927523
"c11.loc41.2",1.0143824262251
"c11.loc41.4",0.969621533893248
"c11.loc41.6",0.919501311896059
"c11.loc41.7",0.864533518753031
"c11.loc41.9",0.805461845324639
"c11.loc42.1",0.743236573037262
"c11.loc42.3",0.678966834694106
"c11.loc42.5",0.613854867584727
"c11.loc42.7",0.549120166565078
"c11.loc42.9",0.485923398284808
"rs29431896",0.425299746900699
"c11.loc43.3",0.436564401910301
"c11.loc43.5",0.447226348727855
"c11.loc43.7",0.457226019107803
"c11.loc43.9",0.46651214226542
"c11.loc44.1",0.475042678541673
"c11.loc44.3",0.482785460930166
"c11.loc44.5",0.489718526366629
"c11.loc44.6",0.495830136257552
"c11.loc44.8",0.501118502405602
"c11.loc45",0.505591248919606
